left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
bxc,0.99946034,0.9995322,0.99924433,0.9992974,0.99925226,0.99837816,0.9981193,0.9993403,0.9990994,0.9992161,0.9994155,0.9993558,0.9991996,0.99903804,0.9990694,0.9993306,0.9994593,0.9994607,0.9987045,0.99953294
bxi,0.9989078,0.99943316,0.999064,0.9995315,0.99949133,0.99913037,0.99940217,0.99921715,0.9993063,0.9990273,0.99923605,0.99927235,0.9991783,0.9994538,0.99938905,0.9995791,0.9995994,0.9993328,0.99868596,0.99962604
bxj,0.99904454,0.99909496,0.99915916,0.99935573,0.99926066,0.99932736,0.9992367,0.9985422,0.9992733,0.99921113,0.9989467,0.99900264,0.99921113,0.99886715,0.9991505,0.9987853,0.9990486,0.9993297,0.9994026,0.99910045
bxk,0.9990959,0.9992815,0.9992286,0.99886626,0.9992833,0.9992526,0.9992394,0.9989214,0.9989304,0.99906445,0.99893904,0.999197,0.9986385,0.99924886,0.99943256,0.9992425,0.99924505,0.9992366,0.99891305,0.99929786
bxp,0.99904215,0.9991424,0.9993347,0.9991826,0.99885327,0.9991778,0.999045,0.9992248,0.9990636,0.99923396,0.9989105,0.99943984,0.9994035,0.9986283,0.9991546,0.9991263,0.9990629,0.9992243,0.9990789,0.9992622
bxt,0.99898154,0.99861395,0.99864095,0.99886864,0.99893314,0.9988364,0.99879384,0.9989933,0.9989667,0.9985404,0.9984833,0.998049,0.99878955,0.9990116,0.99908555,0.99899817,0.9989735,0.9987705,0.99897385,0.9988567
bxw,0.9992562,0.99936444,0.9989953,0.99908537,0.9990608,0.9992484,0.9989473,0.9990374,0.9991034,0.99940956,0.99926144,0.9994268,0.9990581,0.9990145,0.9990543,0.99917895,0.99925065,0.9991833,0.9989708,0.9986483
byg,0.9992913,0.9993873,0.9993353,0.99944305,0.99931824,0.9991931,0.99904823,0.99777615,0.9991014,0.99888974,0.9990914,0.99933314,0.9993038,0.9990774,0.9990866,0.9991855,0.9992831,0.9990552,0.9992913,0.99911666
byp,0.9991343,0.99936116,0.9986019,0.9990651,0.9992336,0.9982591,0.99816716,0.99877775,0.9991503,0.9991716,0.9992411,0.99892175,0.999011,0.9991623,0.99920607,0.99866426,0.9989556,0.99879867,0.9992846,0.9991857
byq,0.99902856,0.99904263,0.9992809,0.99919415,0.9991795,0.99909997,0.99927247,0.9993578,0.999084,0.99925673,0.9993998,0.99905866,0.9989909,0.99916524,0.99917376,0.99900377,0.9989282,0.9995009,0.9994428,0.99909407
bzi,0.99908304,0.99917054,0.99903107,0.9992275,0.99907696,0.9988983,0.9985939,0.9992821,0.99940175,0.999027,0.9990178,0.9990088,0.99898124,0.99920565,0.99904007,0.9990457,0.9993675,0.9986038,0.99904674,0.99897456
bzl,0.9992578,0.99922764,0.99940807,0.99916196,0.9992496,0.99919397,0.9994434,0.9993862,0.9993596,0.99944496,0.99956113,0.9992767,0.9993152,0.9994583,0.9987732,0.99920094,0.9994248,0.99946946,0.9993654,0.9992725
bzy,0.99931765,0.9992708,0.999359,0.99879515,0.99873865,0.99946576,0.9989116,0.9989964,0.9989883,0.9991144,0.99895257,0.99967504,0.9985872,0.99926364,0.99874985,0.99918807,0.999125,0.9991382,0.99917233,0.99938595
cam,0.99925774,0.99903685,0.9990165,0.9988855,0.9987538,0.9984786,0.9982179,0.99894035,0.9980264,0.99897414,0.9987545,0.9988097,0.998751,0.9989146,0.9987316,0.99900734,0.99902225,0.9990602,0.9985771,0.9981071
cao,0.9986698,0.999074,0.9984678,0.99896395,0.99923056,0.9990634,0.99898815,0.99871397,0.9987844,0.99935794,0.999094,0.9989543,0.9988693,0.99890864,0.9990797,0.99893165,0.99929833,0.9989623,0.9988821,0.9987432
cau,0.99897885,0.99933374,0.99917537,0.9988225,0.9994601,0.99928886,0.9987595,0.9989223,0.9991432,0.99914646,0.99920744,0.9991477,0.9993387,0.9992311,0.99912834,0.99916905,0.9992199,0.9991577,0.999029,0.99922377
cax,0.9989573,0.9991905,0.9992651,0.9992727,0.9990181,0.9989587,0.9992424,0.9987326,0.99898326,0.99898684,0.999356,0.999182,0.9990177,0.99922043,0.99852186,0.9990073,0.99879557,0.99903214,0.9990222,0.99901843
cay,0.99894285,0.99923545,0.9989704,0.9986972,0.99875784,0.998866,0.99902135,0.9991069,0.99904585,0.99846023,0.99913776,0.99876195,0.9991975,0.9989962,0.9990024,0.99882233,0.99940705,0.99914217,0.9989306,0.99885917
cbc,0.9985053,0.99897105,0.9991455,0.99783206,0.99896646,0.9986576,0.99908227,0.9985526,0.99893916,0.9982031,0.99901754,0.99889433,0.9991572,0.99919194,0.99912286,0.99891233,0.99900424,0.9990427,0.9990079,0.9991636
cbn,0.99911076,0.9992071,0.99901396,0.99929357,0.9991926,0.9991379,0.9991602,0.9990759,0.9991675,0.99931693,0.9994559,0.9992803,0.99904764,0.9992134,0.99923635,0.99934113,0.99919033,0.9992864,0.9986299,0.9990313
cbw,0.9992447,0.9992576,0.999278,0.9991446,0.9991244,0.9993069,0.9993062,0.9988967,0.99923444,0.998816,0.9973454,0.9991963,0.9992665,0.9988245,0.9991053,0.99910605,0.9991261,0.99952364,0.9990457,0.9986827
cby,0.99946344,0.99950755,0.9992838,0.99944705,0.9990467,0.9996673,0.99940467,0.99960756,0.99953204,0.99945855,0.99940765,0.99931306,0.9994148,0.99960864,0.9988054,0.998767,0.9993833,0.99951696,0.9993721,0.9994407
cck,0.9990547,0.9984671,0.9992814,0.9980941,0.999634,0.99863064,0.9992806,0.9989071,0.99902034,0.99869984,0.99908435,0.9990505,0.9992037,0.9990718,0.99944,0.9990924,0.9982143,0.9994978,0.9992465,0.9990288
ccv,0.9994374,0.99943185,0.9987325,0.9993286,0.9995556,0.99890304,0.99937105,0.99914336,0.99951476,0.9991069,0.9994555,0.9994683,0.99916923,0.99931186,0.99936324,0.99942625,0.9987118,0.9992472,0.9991237,0.999292
ccx,0.99835503,0.9983815,0.9982005,0.99836946,0.99868643,0.99860966,0.99854743,0.9984096,0.99851817,0.9981999,0.9979496,0.9976435,0.9982308,0.9981064,0.99834204,0.9983891,0.99812746,0.99832135,0.9982672,0.99769104
cdb,0.99904764,0.99933815,0.9991989,0.9995556,0.9992084,0.9993338,0.99930525,0.99856305,0.99931604,0.9992594,0.9993847,0.9992455,0.99924576,0.9990229,0.9993544,0.9993354,0.999305,0.99945694,0.9991919,0.9991723
cdh,0.99909496,0.9991522,0.9994097,0.99924034,0.9992306,0.9991207,0.9989655,0.9989375,0.9991251,0.99860656,0.99893665,0.9989382,0.9990289,0.99891627,0.9987637,0.9985618,0.9991864,0.9987003,0.99897313,0.99910253
cdp,0.99928546,0.99927866,0.9992615,0.9991616,0.99918175,0.9993207,0.99940395,0.9993833,0.99943054,0.9994201,0.9993764,0.9993168,0.9993596,0.99916184,0.9992782,0.9994151,0.9992925,0.99895245,0.99937475,0.99940217
cdt,0.9990678,0.9993044,0.9991307,0.9991449,0.9993111,0.99922115,0.9990799,0.99913573,0.998932,0.99906224,0.99900603,0.99925214,0.99921834,0.9990442,0.9989103,0.9989355,0.99876606,0.9991176,0.99906445,0.9991506
cec,0.9989331,0.99927676,0.99892807,0.999375,0.99933016,0.9992708,0.9993391,0.9987429,0.9989053,0.9993258,0.99905497,0.99928886,0.9992924,0.9992452,0.99932855,0.9991755,0.9989327,0.99901694,0.9992519,0.99950767
ced,0.9992701,0.99937963,0.9994266,0.9991876,0.9995739,0.9994997,0.99946034,0.99928486,0.9996109,0.9991956,0.9993286,0.9993787,0.9992555,0.99916124,0.9990552,0.9990878,0.99950576,0.99911535,0.99935484,0.99942946
cem,0.9990238,0.99765706,0.9992782,0.9991632,0.9993839,0.9993309,0.99937683,0.9992978,0.9991028,0.9991442,0.99954003,0.9989848,0.99881244,0.999201,0.99922085,0.9979383,0.9995807,0.99933994,0.99926364,0.99873555
cep,0.9989449,0.99893224,0.999042,0.99888945,0.99878776,0.9987335,0.99916834,0.9992158,0.9986429,0.99901617,0.9991424,0.9990293,0.9991134,0.9993048,0.9989555,0.99904,0.9988227,0.9991437,0.99913806,0.9991038
cfk,0.99911976,0.999011,0.9991753,0.99826175,0.99924666,0.99921066,0.99928707,0.99909127,0.9993268,0.9992801,0.9994483,0.9994731,0.9990206,0.99940825,0.99924827,0.99934834,0.9989015,0.9992811,0.998929,0.99943006
cfp,0.9983088,0.9982218,0.9984048,0.99825335,0.9978641,0.9984667,0.99837893,0.99849695,0.99855775,0.9983899,0.99808544,0.9983578,0.9987089,0.9983992,0.99849224,0.9986041,0.99834937,0.99859667,0.9986098,0.9985741
cgj,0.9990036,0.99932325,0.9993642,0.99926555,0.9991213,0.9994363,0.99930173,0.99936974,0.99939156,0.998621,0.99857163,0.9993398,0.9991694,0.9995021,0.99938613,0.9990125,0.99857473,0.99940073,0.9993994,0.99927557
cgt,0.9994483,0.9994583,0.9991634,0.99938416,0.99946487,0.99908847,0.9993655,0.9992155,0.9992478,0.99942964,0.9992579,0.99896514,0.9993193,0.99935955,0.99945265,0.9993471,0.99938685,0.9994279,0.99683905,0.9994315
cgv,0.9987506,0.9992094,0.9985636,0.9989151,0.9988742,0.99906075,0.99887633,0.99936116,0.9988209,0.9990155,0.99910617,0.9990524,0.9990114,0.99896765,0.99902546,0.998986,0.9990579,0.99884766,0.9991318,0.99916667
cgy,0.9988155,0.9991326,0.99924123,0.9992203,0.9991473,0.99890465,0.9991147,0.9990542,0.9987552,0.9991156,0.9988769,0.99905634,0.9987862,0.9989842,0.99896467,0.99909157,0.99899405,0.9990151,0.99887764,0.99882096
chw,0.99958867,0.99945766,0.9991727,0.99900794,0.99957573,0.99922764,0.9993407,0.99873185,0.9990372,0.9989449,0.9994756,0.9993261,0.99943286,0.9989223,0.9992251,0.99933374,0.99950665,0.99914503,0.9994019,0.9993261
cii,0.99875164,0.9988498,0.9986454,0.99895716,0.9991836,0.9990101,0.9991244,0.9989226,0.99914384,0.9990045,0.9989829,0.9987723,0.9990415,0.9991249,0.99847555,0.99894196,0.999153,0.9989305,0.99892616,0.99807215
cil,0.9993876,0.99932337,0.9991353,0.9992275,0.9993159,0.9994166,0.9992481,0.9994832,0.99912715,0.9996261,0.99953127,0.9991123,0.99926144,0.99930125,0.99946713,0.9993998,0.99947417,0.99931306,0.9989923,0.99920875
cin,0.99863625,0.9992177,0.9993712,0.99924695,0.9990221,0.9995472,0.99943066,0.9992841,0.99936473,0.9993241,0.9987378,0.9992955,0.9993372,0.9992434,0.9992045,0.9990407,0.9989883,0.99876165,0.9991483,0.9990772
cio,0.99824566,0.9988853,0.9982381,0.99838394,0.9986194,0.9983665,0.99877465,0.99855924,0.9988042,0.99853504,0.99885625,0.998919,0.9988109,0.9981069,0.9984132,0.9981885,0.9985649,0.9985248,0.9987036,0.9987084
cjd,0.9994386,0.99949825,0.9993494,0.9992105,0.9993539,0.9994246,0.99949205,0.99944735,0.99893975,0.9996481,0.9991994,0.99950147,0.99793065,0.9994295,0.9989102,0.9991564,0.99899757,0.999161,0.9994447,0.9990478
cje,0.9990493,0.99940467,0.9995136,0.99924123,0.9987362,0.9983976,0.9993144,0.99908125,0.99889207,0.9994597,0.9989312,0.9987128,0.99895644,0.99930525,0.999385,0.9992113,0.9991033,0.9995272,0.9991509,0.9991789
cji,0.99883044,0.99896806,0.99899924,0.9990522,0.99887586,0.9989099,0.9988822,0.99908,0.9988979,0.9991195,0.9989967,0.99912494,0.9987504,0.9989399,0.9991919,0.99889827,0.9990369,0.99889845,0.9989941,0.99926805
cjj,0.99890226,0.999296,0.9994747,0.9994897,0.9990604,0.9988438,0.99931973,0.9992826,0.9995004,0.99954885,0.999092,0.9990461,0.9989872,0.99938154,0.99922925,0.99941015,0.99925625,0.9992054,0.9993969,0.99869037
cjm,0.99870497,0.9985595,0.99884516,0.99827355,0.9988138,0.99884486,0.99870074,0.9988802,0.9985847,0.9989103,0.9984194,0.9989288,0.99877644,0.99882644,0.99869674,0.9989297,0.9991247,0.9988662,0.99916023,0.99865025
cjr,0.9990855,0.99892616,0.9993212,0.9991307,0.99926007,0.9992148,0.9990914,0.9991827,0.9994263,0.99926776,0.9991095,0.9992342,0.9992613,0.99906325,0.99889165,0.99929255,0.99924695,0.99914336,0.99919844,0.9992354
ckg,0.9992608,0.9995551,0.99944615,0.9992749,0.99938697,0.99939114,0.99933076,0.9991102,0.9988531,0.9995607,0.9987046,0.9993241,0.9989048,0.99899,0.9996769,0.9996172,0.99904674,0.9989042,0.9987685,0.99952126
ckk,0.9993798,0.9995546,0.9992016,0.999331,0.99922234,0.99923766,0.9993566,0.9991786,0.9993118,0.9994775,0.99884945,0.99925816,0.9989889,0.99891776,0.9994121,0.9993722,0.99911785,0.9992566,0.99937576,0.9992739
ckq,0.99941283,0.99913466,0.9992528,0.99921715,0.9989888,0.99929905,0.9990574,0.99891007,0.99860656,0.99927175,0.99911654,0.99761546,0.9990796,0.9992654,0.9986877,0.99900544,0.9988067,0.9991945,0.9990101,0.9985441
cle,0.9994576,0.9980948,0.9989994,0.9988946,0.9989847,0.99918723,0.9993383,0.9994829,0.9991604,0.9994851,0.9996335,0.9990804,0.99907434,0.9990543,0.9993658,0.9990992,0.9987165,0.99886966,0.9998626,0.9991884
cmb,0.9990273,0.99956244,0.99943274,0.9993757,0.99901223,0.9995261,0.99891406,0.99877983,0.99942356,0.9987657,0.9993185,0.99929154,0.999565,0.9991952,0.9991013,0.9997092,0.99920315,0.9992831,0.99930906,0.9993057
cmh,0.99911785,0.9991467,0.99926627,0.9990599,0.99866337,0.99881434,0.9994479,0.9991182,0.9995773,0.99870676,0.9987607,0.9993714,0.99923694,0.9984618,0.9992478,0.9990691,0.99920684,0.9993596,0.9992239,0.9991279
cnp,0.99900067,0.9989192,0.998747,0.99926615,0.99927694,0.9993453,0.9992966,0.99919873,0.9991677,0.9990969,0.999161,0.998918,0.9990642,0.9990137,0.9992363,0.9988798,0.9991138,0.9993814,0.9992418,0.9990301
coe,0.99900466,0.9995589,0.9993502,0.999572,0.9994354,0.99950856,0.999311,0.999395,0.99946916,0.9989303,0.99933684,0.9995254,0.99850786,0.99943095,0.99933076,0.99932045,0.9991775,0.99892527,0.9990628,0.99926764
com,0.99932235,0.9989233,0.99953365,0.99913913,0.9993533,0.9991095,0.99896336,0.99927783,0.99936366,0.9993908,0.9993562,0.9992113,0.99902904,0.99941975,0.9990803,0.9992439,0.9993571,0.9991325,0.9992937,0.99960554
cov,0.9993485,0.9990257,0.99918437,0.99942905,0.99901384,0.99929917,0.99880767,0.9990181,0.9994492,0.9993378,0.99914885,0.9994038,0.9994767,0.9990335,0.99923587,0.9991108,0.9991107,0.9994762,0.99895453,0.99863803
cpe,0.99905354,0.9985924,0.99919194,0.9987618,0.999222,0.99858177,0.9994796,0.99908066,0.99916285,0.999129,0.9993622,0.9989146,0.99962234,0.9988588,0.99925447,0.9992859,0.99925137,0.998865,0.99951166,0.9991463
cph,0.999538,0.99936706,0.99912965,0.9992157,0.9990589,0.99904674,0.9992118,0.9995393,0.9989606,0.99926174,0.9993255,0.99907494,0.99917555,0.99921656,0.9993763,0.9991095,0.9992737,0.999005,0.99929804,0.99924237
cpq,0.9992683,0.9993176,0.9996037,0.9991012,0.99934244,0.9994164,0.9995957,0.99945015,0.9992405,0.9991095,0.9988263,0.99924755,0.9994116,0.9996955,0.9987922,0.99945456,0.9995606,0.9995605,0.9994428,0.99935955
cpy,0.9990349,0.9993471,0.99900216,0.99909914,0.9992585,0.9985355,0.9989494,0.9990963,0.9990111,0.99926895,0.99944186,0.9993359,0.9989073,0.9993965,0.99835324,0.99886966,0.99916947,0.99927986,0.99883664,0.9987625
crb,0.99885476,0.99815935,0.99896044,0.99910104,0.9989133,0.99912506,0.9989607,0.9989639,0.9991717,0.9988172,0.9989127,0.9987508,0.99903905,0.9992343,0.9985944,0.9988053,0.9985311,0.9986406,0.9988433,0.9991996
cro,0.999526,0.99881375,0.9991948,0.9994506,0.99938935,0.9993373,0.9986456,0.9994031,0.9992571,0.99956405,0.99925804,0.99957037,0.9992558,0.999248,0.9991424,0.9994232,0.9988495,0.9989244,0.9994932,0.9992969
cta,0.99911726,0.99932337,0.999038,0.99872136,0.9987744,0.99899805,0.99893993,0.99910975,0.9990666,0.99942505,0.9991921,0.99898005,0.9996362,0.99963486,0.9989401,0.9989531,0.9994637,0.9994389,0.99852324,0.9993491
cue,0.99951446,0.9988195,0.9992839,0.9989906,0.9992418,0.99839073,0.99913096,0.99922866,0.99880886,0.9995245,0.9991325,0.99856246,0.9992438,0.9991869,0.9989598,0.99909145,0.9983142,0.99930334,0.9995376,0.999209
cuj,0.9991268,0.99923575,0.9994489,0.9993229,0.99947244,0.9991252,0.9990191,0.99887854,0.9992621,0.9990294,0.99924046,0.99944985,0.999122,0.99896955,0.9992757,0.9993043,0.999416,0.99917376,0.9989815,0.99937993
cut,0.99875516,0.99916506,0.99889916,0.9987718,0.9990436,0.99922407,0.99877775,0.9989307,0.9989262,0.9991192,0.9991913,0.9985543,0.9988123,0.9987757,0.998917,0.9991827,0.9989781,0.9989834,0.9992101,0.99895126
cuv,0.99912435,0.9995409,0.99913895,0.9990895,0.99915075,0.99948317,0.9993969,0.9991211,0.9987174,0.9994021,0.99878687,0.9990506,0.9992279,0.99854755,0.99839914,0.9991112,0.9989222,0.999511,0.9984561,0.9993783
cvm,0.9995193,0.9993112,0.9990853,0.9993255,0.9994551,0.99946666,0.9993909,0.9987881,0.9992347,0.99902654,0.99926406,0.99955744,0.9994849,0.9993384,0.9994188,0.99931896,0.99835885,0.9994366,0.9989841,0.9991884
cvt,0.99898416,0.99901545,0.99882597,0.9987366,0.9989576,0.9988066,0.9984162,0.99895656,0.9985245,0.998678,0.9987097,0.99893045,0.9989805,0.9988813,0.9984927,0.99845266,0.9987155,0.99865204,0.99870265,0.9984782
cvu,0.99938667,0.9996059,0.99915624,0.9992169,0.99910164,0.99931425,0.9992595,0.9991227,0.99912673,0.9995432,0.9991307,0.9992196,0.99854755,0.9993703,0.99940205,0.9992487,0.999177,0.99865067,0.9993421,0.9993248
cwl,0.99845755,0.9992501,0.99896145,0.999124,0.9990389,0.9992846,0.99927086,0.99924934,0.9991977,0.9990846,0.9989815,0.9992577,0.99919504,0.99914885,0.9988104,0.9993399,0.9992383,0.9993202,0.9991065,0.99921554
cwy,0.99920565,0.999373,0.999048,0.9994548,0.99929017,0.9994915,0.9989406,0.9993845,0.99920577,0.99953854,0.9993035,0.99948543,0.9993278,0.999413,0.9988376,0.99927384,0.9990313,0.99930423,0.999336,0.9994093
cxb,0.9989321,0.9986675,0.9987695,0.9989935,0.99852574,0.99897045,0.9988232,0.99910986,0.99877816,0.99934506,0.99887806,0.9988091,0.9988443,0.9990876,0.9989438,0.9991897,0.9992007,0.9990386,0.99907684,0.9988275
cxc,0.99902225,0.9992512,0.99933064,0.9991944,0.9992226,0.9993109,0.998857,0.9993198,0.99920976,0.99890924,0.99916184,0.9993801,0.99924207,0.9993683,0.9991412,0.99900484,0.99921,0.9980035,0.99902976,0.9992432
cxh,0.99851066,0.9989223,0.9984545,0.9984515,0.99904764,0.99915683,0.99860764,0.9987452,0.9981589,0.9983262,0.99800867,0.99908507,0.9993402,0.9989883,0.99900496,0.998461,0.99946964,0.99836254,0.99926376,0.99897563
cxk,0.9982667,0.9993615,0.9994276,0.99962157,0.99943554,0.99926686,0.99963295,0.99885726,0.9991262,0.9996568,0.999522,0.999084,0.9992129,0.99946797,0.99846387,0.9993469,0.9993194,0.99935883,0.9992909,0.99944913
cxu,0.9991532,0.9992598,0.9991515,0.9993595,0.9991569,0.99929464,0.99935067,0.99937236,0.999254,0.9994587,0.9992736,0.99906063,0.9991691,0.99921757,0.99911296,0.99908483,0.9992349,0.9991451,0.99914753,0.99912596
cyb,0.99838287,0.9985068,0.9985228,0.99874645,0.99866533,0.99890244,0.9988155,0.99878955,0.9985076,0.99862117,0.9984381,0.9987014,0.9989098,0.99865896,0.99891686,0.99860734,0.99887806,0.99834365,0.9977976,0.99887663
cyj,0.99919426,0.99915016,0.9988813,0.99952126,0.9993738,0.9990872,0.99946296,0.9991087,0.9993086,0.9991387,0.9989035,0.9989862,0.9991339,0.9991965,0.998844,0.9992479,0.9984395,0.9992782,0.9992642,0.9985336
cyp,0.99930596,0.99952286,0.99921167,0.99904776,0.99928665,0.9989086,0.9993125,0.9993696,0.9991285,0.99895096,0.99873537,0.9990614,0.9993009,0.9994931,0.9993277,0.9994968,0.99904764,0.9992063,0.99937004,0.999576
cze,0.9985775,0.99872416,0.9982916,0.9988408,0.99827504,0.9985899,0.9984755,0.9991591,0.99836785,0.99839765,0.9989899,0.9989555,0.99867845,0.9987681,0.9988172,0.9988203,0.99856126,0.99875295,0.99864125,0.9985869
daa,0.9991686,0.9989501,0.99955183,0.99923265,0.9992367,0.9994333,0.9995556,0.9993029,0.9995818,0.9993956,0.999201,0.9993316,0.9990077,0.99952537,0.9994888,0.99902946,0.999211,0.99929243,0.9993969,0.9994698
dbd,0.99928784,0.9995238,0.9986156,0.99915326,0.999377,0.99915636,0.99912214,0.9994467,0.9991175,0.99895036,0.9992323,0.99884206,0.99939877,0.9992274,0.9990921,0.999423,0.998909,0.999263,0.99927425,0.99925244
dbu,0.9990649,0.99880457,0.99931663,0.9990643,0.9993309,0.9991863,0.99864256,0.9989456,0.99902695,0.9991111,0.99897385,0.999023,0.998847,0.99951833,0.9994652,0.9992923,0.9989661,0.99950176,0.998951,0.9993119
dcl,0.9991609,0.99931073,0.9994842,0.9993441,0.99869597,0.9992383,0.9992374,0.99893296,0.99923503,0.9992668,0.999176,0.99914706,0.99947065,0.9992274,0.9988285,0.999082,0.9991114,0.9993254,0.99913037,0.9991267
dcv,0.9991504,0.99904734,0.99903893,0.9991044,0.9989997,0.998842,0.9988678,0.9982281,0.99927807,0.99910426,0.9986821,0.99909335,0.9991915,0.99835014,0.9989937,0.99842036,0.99836993,0.99915826,0.9993974,0.9991475
ddf,0.9994049,0.99943465,0.99950165,0.99950874,0.9991777,0.99956095,0.9994492,0.99872565,0.99917126,0.999126,0.99952304,0.9995564,0.999718,0.99839646,0.9991907,0.9994052,0.99946076,0.99938303,0.9993305,0.99893093
ddn,0.99826735,0.9984579,0.999834,0.9982192,0.99819136,0.9978516,0.99808085,0.9981929,0.9982525,0.9986122,0.9982197,0.99837726,0.99815154,0.9983337,0.9982816,0.99786603,0.99851555,0.99803865,0.9979704,0.99847686
der,0.9989952,0.99890155,0.99913186,0.99952316,0.9993324,0.9994,0.9994594,0.9994805,0.9991434,0.99930656,0.99963295,0.99905133,0.99905056,0.99896175,0.9992508,0.9993342,0.9989242,0.9991064,0.9990691,0.9993422
det,0.99941754,0.99934804,0.9992112,0.9993855,0.99839664,0.999403,0.9992895,0.9993108,0.99931824,0.99905175,0.99941134,0.9991634,0.999009,0.9990378,0.99952555,0.9991411,0.9995152,0.9990744,0.9993839,0.99918056
dfh,0.99813133,0.9991641,0.9989153,0.9992691,0.9988199,0.99849796,0.9993137,0.9991201,0.9989147,0.9991065,0.99910015,0.998922,0.99894327,0.9988319,0.9988626,0.9988472,0.998798,0.99893236,0.9991578,0.9989891
dfk,0.9991945,0.99916625,0.999379,0.9992646,0.9996192,0.9988402,0.99941427,0.9987343,0.9991214,0.999443,0.9990654,0.9994149,0.9991795,0.99939454,0.99871546,0.99938,0.99936455,0.99909556,0.99935985,0.999178
dfx,0.9993725,0.9996419,0.99900156,0.99927133,0.9990043,0.99686694,0.99929285,0.9994747,0.998924,0.9992976,0.9993521,0.99920887,0.9994291,0.99933255,0.999329,0.99942505,0.99892366,0.99930096,0.99919534,0.9991821
dgh,0.99866533,0.9989115,0.99861836,0.9988498,0.9988991,0.99894863,0.9985677,0.99905723,0.998521,0.9990065,0.99879116,0.9987142,0.9989295,0.998828,0.9985025,0.99898154,0.9990866,0.99862796,0.9987929,0.9988321
dgv,0.99926174,0.9993203,0.9991751,0.99897134,0.99911815,0.9991966,0.9989696,0.9987881,0.9991174,0.99892473,0.99901223,0.99886805,0.99898577,0.99920505,0.9992298,0.99903905,0.9990884,0.9988112,0.9990912,0.99865216
dhg,0.9992406,0.999248,0.99924934,0.9990803,0.9992248,0.9991983,0.99918306,0.9984293,0.9992695,0.9992125,0.99909735,0.9990487,0.9988852,0.9992151,0.99912167,0.9991727,0.99936444,0.99913275,0.9992203,0.99889195
