left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
bxc,0.6200209,0.3467399,0.7197732,0.4483267,0.30823818,0.17097923,0.8225962,0.15298364,0.27362645,0.6595842,0.84936875,0.3794996,0.51147187,0.6636175,0.60580385,0.56848764,0.62941134,0.2720153,0.18610656,0.5617253
bxi,0.85920477,0.3626012,0.68079495,0.39240187,0.40516305,0.4837008,0.39111972,0.3740759,0.82190716,0.2809418,0.39056602,0.7580418,0.30685252,0.08793634,0.7981316,0.5354204,0.55617523,0.826196,0.67680407,0.75913703
bxj,0.8148112,0.14915615,0.6761735,0.32387882,0.12670161,0.5438745,0.488573,0.86090684,0.059444703,0.94729435,0.20004585,0.56369483,0.6252175,0.13341649,0.81436396,0.44425172,0.73212457,0.87409216,0.79468787,0.37973362
bxk,0.42793906,0.37083757,0.16818532,0.15551074,0.15907888,0.15398993,0.23276918,0.1029944,0.99212503,0.32095295,0.1512675,0.070930004,0.09686874,0.12968919,0.11747405,0.15077095,0.16309234,0.99327654,0.29333884,0.99622023
bxp,0.17206223,0.8267503,0.82444,0.95754004,0.21406639,0.74769515,0.7053652,0.2119344,0.13083233,0.6177932,0.06798053,0.90073717,0.857383,0.19748892,0.8603159,0.6347763,0.67326933,0.6477269,0.25603646,0.6618346
bxt,0.21348348,0.16559456,0.14971629,0.4521856,0.047948703,0.50916106,0.18443409,0.7373873,0.32457238,0.24936658,0.1512122,0.594709,0.15302399,0.167968,0.8140116,0.13952407,0.42897922,0.15823975,0.7943934,0.37222087
bxw,0.30465287,0.6471237,0.5529257,0.5636129,0.3130185,0.5896795,0.50336266,0.6267891,0.17963022,0.94148934,0.34205553,0.87315387,0.25058258,0.6168009,0.6621562,0.6353569,0.78319037,0.4621075,0.32989958,0.17186399
byg,0.41774762,0.2170956,0.657907,0.9674026,0.9912918,0.9082947,0.41601315,0.5964893,0.10346449,0.38200206,0.19301663,0.20170677,0.117541686,0.6488415,0.41244298,0.77394146,0.11615718,0.34574658,0.7918688,0.31832772
byp,0.2168203,0.58036774,0.107621476,0.3306355,0.3645934,0.57575756,0.70677936,0.48681188,0.30319852,0.8735201,0.25822464,0.65217197,0.12050173,0.11339903,0.110639006,0.19512306,0.20975438,0.16025661,0.34545374,0.48139378
byq,0.30741847,0.39014274,0.41590983,0.5975831,0.2367693,0.23182516,0.6683469,0.56948024,0.25272256,0.44650626,0.32991147,0.46612144,0.22457212,0.5294596,0.25515714,0.6703137,0.71684647,0.42565033,0.62790704,0.3825402
bzi,0.16410218,0.94688416,0.25651336,0.952641,0.15950173,0.12631062,0.23094018,0.19393605,0.97552603,0.21109015,0.2501715,0.230531,0.34699214,0.9440054,0.15117413,0.10272272,0.94580305,0.1543707,0.15491852,0.20238772
bzl,0.91430914,0.68109685,0.8725176,0.9354402,0.13094187,0.19088274,0.9174251,0.75319266,0.05367958,0.66503644,0.36816472,0.2602819,0.13607411,0.8744979,0.14151323,0.04771056,0.39963135,0.114084564,0.62139606,0.18145235
bzy,0.15395252,0.7717267,0.047119904,0.23156396,0.7420635,0.57453674,0.12732157,0.21160592,0.5346588,0.3060824,0.1959932,0.62092644,0.21347316,0.24258523,0.07427965,0.15874304,0.23368497,0.4119704,0.23038828,0.30223694
cam,0.269625,0.50295633,0.19414742,0.4808936,0.20628461,0.51759547,0.2716665,0.5413003,0.5062491,0.30034178,0.23314632,0.37582207,0.7654941,0.3393312,0.6051434,0.32153055,0.27180946,0.39061868,0.24317959,0.31966516
cao,0.14807616,0.40548262,0.29984206,0.261573,0.52678496,0.17198852,0.584896,0.522812,0.48435217,0.8775147,0.5284207,0.17007649,0.5710803,0.87709147,0.13732427,0.84964746,0.88977087,0.46885043,0.8625976,0.5154898
cau,0.8573124,0.4654359,0.10639517,0.52526295,0.4951238,0.76136947,0.089610636,0.3388376,0.50635016,0.68376946,0.19022748,0.65021133,0.79632,0.5915417,0.46275553,0.5858418,0.7477349,0.12142884,0.65468,0.099064425
cax,0.16670209,0.14467132,0.26223737,0.9993402,0.16397709,0.12195,0.14320041,0.064849705,0.21200001,0.9989841,0.9985614,0.14306992,0.24501884,0.06254397,0.19955516,0.11795067,0.11978471,0.5002353,0.33001432,0.12614202
cay,0.6317259,0.40025002,0.10958643,0.8748497,0.19704488,0.7083709,0.77369606,0.84198505,0.09930455,0.5195615,0.22462773,0.848576,0.812587,0.344472,0.19735548,0.4732067,0.916778,0.5586413,0.77628374,0.102875926
cbc,0.13242841,0.19657958,0.6251436,0.5159523,0.9101441,0.75105906,0.3054766,0.5539973,0.8099604,0.86916465,0.29608715,0.18876508,0.28057235,0.90303963,0.24378033,0.8685993,0.78523755,0.19539592,0.864205,0.29318193
cbn,0.2567743,0.34464568,0.18521741,0.28797925,0.41946018,0.1795578,0.5517272,0.38826215,0.18321398,0.5447795,0.88020694,0.5392654,0.26762632,0.27885368,0.1892331,0.69402194,0.22433853,0.4348104,0.25051305,0.25121677
cbw,0.55917126,0.43983164,0.51859075,0.16472849,0.15587676,0.8312245,0.41531903,0.613285,0.50883174,0.53219765,0.3328937,0.78060186,0.58032614,0.15113619,0.5473629,0.20170125,0.2647694,0.4532764,0.34330356,0.14819708
cby,0.69109917,0.2557813,0.28673062,0.7014374,0.3197257,0.14397413,0.69830537,0.6982639,0.2836076,0.13383597,0.22805122,0.20110777,0.73075926,0.81868947,0.70690626,0.18791208,0.28705323,0.12102261,0.74193186,0.2034131
cck,0.22167338,0.24076667,0.35837942,0.9179691,0.84592795,0.91765213,0.34439492,0.3588674,0.24595283,0.4393162,0.1319277,0.35643813,0.90263915,0.49274692,0.934221,0.3483969,0.3105816,0.92838615,0.13336274,0.3303984
ccv,0.93226206,0.050564144,0.7231193,0.122723766,0.2648452,0.49975035,0.15552574,0.54007536,0.6568298,0.20397107,0.5696081,0.7173849,0.6943344,0.93455815,0.79534936,0.76534593,0.3811257,0.75540257,0.40203232,0.83688635
ccx,0.14799336,0.43148282,0.3969166,0.345797,0.02716084,0.52530164,0.21121067,0.19303212,0.45169687,0.5855379,0.30482578,0.17158696,0.200755,0.16974515,0.1596517,0.20900959,0.38468784,0.36851448,0.20997843,0.7471123
cdb,0.33588326,0.3018363,0.5715756,0.871406,0.18704008,0.693134,0.28899646,0.16408238,0.14351155,0.69893974,0.81562173,0.40467948,0.4085375,0.6886253,0.6626607,0.64390844,0.32892656,0.5363662,0.8578158,0.65068537
cdh,0.63364625,0.28419715,0.5977776,0.65416896,0.6045005,0.30944622,0.23971763,0.66302454,0.5360873,0.48387706,0.6017333,0.4775341,0.72187555,0.50854117,0.72069556,0.70413756,0.32357264,0.27262264,0.4443236,0.6327963
cdp,0.6919689,0.23845914,0.2508056,0.36751032,0.23543115,0.080057636,0.66263443,0.34267086,0.29903236,0.40951538,0.58280236,0.73755455,0.40319058,0.23296666,0.71950966,0.44106638,0.09177755,0.442394,0.10071489,0.80705637
cdt,0.2892557,0.6708721,0.912649,0.68928695,0.71099854,0.48019925,0.25835788,0.12966627,0.21836424,0.15419132,0.17119081,0.5266041,0.1986958,0.1299637,0.93718964,0.23438501,0.20558883,0.45407706,0.7568511,0.863647
cec,0.6011081,0.58531606,0.22234738,0.7539259,0.2139708,0.19867876,0.18492413,0.44049764,0.9219873,0.38251585,0.83393013,0.31569472,0.1380285,0.3837993,0.44568855,0.7658666,0.13760681,0.68621093,0.6260459,0.7777094
ced,0.4763204,0.3313113,0.7513398,0.31446964,0.5438807,0.6155822,0.23200566,0.14314142,0.81947243,0.3537642,0.647622,0.73529184,0.36084926,0.5488299,0.47002465,0.3626978,0.5027757,0.345489,0.2624939,0.7697927
cem,0.73504984,0.082584456,0.2539283,0.7015575,0.061414808,0.77801836,0.08214052,0.7874675,0.09295967,0.16937749,0.08825142,0.12826435,0.137182,0.06269001,0.13590795,0.7247494,0.9159456,0.69025713,0.6923715,0.14511123
cep,0.28782052,0.79635787,0.68949986,0.4490637,0.57991743,0.43531162,0.3510037,0.88911843,0.24545246,0.24760795,0.5540934,0.37314606,0.84610075,0.7417595,0.24539047,0.24084453,0.20318148,0.4210941,0.21042588,0.29259196
cfk,0.17158923,0.17999272,0.18939415,0.1903583,0.8693392,0.50059843,0.25819215,0.47157156,0.7674953,0.30341843,0.5480348,0.75911486,0.2609317,0.6610006,0.3020164,0.62443733,0.13156652,0.6692077,0.15071046,0.652617
cfp,0.39845517,0.81244516,0.1375253,0.0065531246,0.5593927,0.606472,0.28986925,0.2900674,0.22807907,0.40056825,0.16434087,0.18352175,0.8578427,0.091488406,0.9368262,0.90841275,0.17728226,0.4573777,0.31051052,0.2231257
cgj,0.21104208,0.34031755,0.14956349,0.13845912,0.096880496,0.8337953,0.21597263,0.088341706,0.9657968,0.09832026,0.05512923,0.43470496,0.084671676,0.594573,0.36142853,0.754413,0.08416629,0.4898794,0.6085605,0.6812377
cgt,0.42778736,0.6412015,0.271629,0.7505542,0.3737606,0.10415009,0.2990753,0.46007416,0.6714293,0.52437204,0.180002,0.13523073,0.26561862,0.37236834,0.51067686,0.17236127,0.49248165,0.3030293,0.060342014,0.42204738
cgv,0.17234053,0.87728244,0.40690625,0.025785044,0.24629861,0.3217376,0.19107026,0.6812962,0.30484855,0.62303114,0.19436656,0.7745836,0.31320158,0.2722367,0.029950146,0.01038905,0.50530046,0.070343405,0.09021201,0.5115253
cgy,0.42824346,0.07163238,0.14883876,0.9886806,0.2067132,0.18327212,0.12621605,0.34815082,0.15540561,0.23957041,0.08758573,0.26535788,0.5667256,0.17642057,0.12796012,0.11611374,0.1857154,0.99931663,0.141032,0.9831498
chw,0.22753462,0.15450437,0.99730015,0.99411595,0.16427274,0.99064004,0.17905873,0.21279603,0.22683623,0.29242665,0.114956096,0.9906951,0.28152168,0.5972842,0.21628329,0.28431886,0.10266276,0.17157328,0.31841016,0.1048163
cii,0.337897,0.2875251,0.2268106,0.5370594,0.39648873,0.5210554,0.78009987,0.75979406,0.65519196,0.5466926,0.10655905,0.36825228,0.11946025,0.5823105,0.2226288,0.78919125,0.79032207,0.10980697,0.4039302,0.18248266
cil,0.6166955,0.8251302,0.4287694,0.18261307,0.13816217,0.8225808,0.40104738,0.3699827,0.31806228,0.37843394,0.19678083,0.21965355,0.6856499,0.43004638,0.5375662,0.27050024,0.18045165,0.40981883,0.3246426,0.21726564
cin,0.39584565,0.08829442,0.14078347,0.16733801,0.98949677,0.9986213,0.15666817,0.13814549,0.17207235,0.14359322,0.18550116,0.3983289,0.0693496,0.18709224,0.11577542,0.11493576,0.09345146,0.91712976,0.055328194,0.30960578
cio,0.4166913,0.7086686,0.3026765,0.16162153,0.5232022,0.22427304,0.1680457,0.70171446,0.42882004,0.12472073,0.24170937,0.7612711,0.47656295,0.46800655,0.8183838,0.17814958,0.75891584,0.2214202,0.263807,0.21416798
cjd,0.4504298,0.8624209,0.46262255,0.6363212,0.19744733,0.13348143,0.74067885,0.72350407,0.5204428,0.59666866,0.2638998,0.6666663,0.13080864,0.6143236,0.7656097,0.5600333,0.16612229,0.1604267,0.15519181,0.11885154
cje,0.72561586,0.66970146,0.7962476,0.20210291,0.11449526,0.41220248,0.76735985,0.74101925,0.2643209,0.534188,0.6766054,0.25327557,0.27538967,0.14031807,0.11912328,0.6724117,0.13590959,0.80858266,0.88395166,0.702945
cji,0.35511726,0.35746425,0.31464252,0.4743055,0.18840818,0.21753155,0.06379266,0.46058586,0.35505253,0.3468957,0.14379801,0.32726517,0.3163455,0.34822315,0.54305845,0.64025974,0.35241038,0.36053193,0.3633633,0.29328918
cjj,0.07381594,0.26063597,0.30095842,0.24954244,0.6379895,0.32335368,0.23737104,0.38903454,0.40761924,0.77149844,0.34858042,0.49906707,0.41202435,0.6593286,0.3930393,0.10088377,0.19999522,0.08084125,0.23789057,0.12147891
cjm,0.10362123,0.15051058,0.09701746,0.11464532,0.14764063,0.12377867,0.21276882,0.93237704,0.8219559,0.075826265,0.14791685,0.12437911,0.8105072,0.11461555,0.9970949,0.059076216,0.9993657,0.17547506,0.9922152,0.1625919
cjr,0.09951361,0.9983525,0.123941325,0.14615487,0.1356011,0.13630615,0.06567465,0.13829036,0.08501755,0.0875497,0.3049882,0.113917194,0.20112187,0.8040038,0.44287527,0.1723646,0.2438802,0.1684308,0.18070379,0.065492675
ckg,0.66009617,0.6837554,0.773451,0.11648541,0.46791914,0.69027156,0.43881476,0.29064333,0.14624208,0.64226794,0.3267448,0.14812112,0.529965,0.7341926,0.69400275,0.65087444,0.7069937,0.5923633,0.48549902,0.7702508
ckk,0.16094804,0.7028552,0.58201003,0.6245378,0.27804914,0.40065163,0.23874065,0.24185419,0.25817654,0.7455077,0.3606949,0.2133275,0.2566098,0.17552659,0.16877647,0.40043026,0.1391783,0.15316659,0.3642402,0.67711747
ckq,0.7354777,0.06223351,0.66320735,0.33685195,0.74501514,0.83324105,0.5460313,0.1925602,0.1794396,0.24711642,0.09251866,0.3301968,0.17961797,0.79138017,0.48784196,0.5316485,0.11195393,0.51137984,0.19807127,0.2528766
cle,0.7053814,0.5060484,0.16872576,0.25005654,0.272145,0.2751247,0.66078234,0.25871086,0.5878639,0.25618196,0.9314875,0.39517945,0.18788613,0.30128706,0.88961375,0.1696131,0.34685585,0.19300689,0.9506535,0.8082205
cmb,0.53323734,0.554579,0.14980368,0.104885906,0.103052296,0.6405231,0.1853411,0.54897803,0.6193698,0.6051649,0.2927157,0.48053378,0.72802263,0.5933498,0.10165803,0.3751279,0.5052367,0.51085114,0.6067964,0.08773205
cmh,0.06379242,0.647068,0.112442285,0.10452547,0.12553832,0.21485242,0.4294867,0.24135795,0.9462189,0.21556984,0.13307622,0.86645496,0.6515545,0.22894835,0.21657614,0.5135642,0.22294886,0.18516932,0.38005278,0.72890246
cnp,0.38106987,0.67584395,0.7092633,0.47773045,0.42358252,0.38536885,0.46317452,0.49545678,0.46075904,0.18804821,0.20164269,0.4359395,0.35107648,0.19843058,0.6401905,0.7459465,0.45980147,0.42683983,0.67695963,0.5027287
coe,0.79955417,0.8302789,0.64522326,0.23733816,0.49029946,0.94299704,0.7094828,0.84573644,0.27404717,0.576118,0.8316812,0.80248153,0.2857401,0.84813714,0.29127508,0.2200002,0.79725194,0.2169418,0.5532639,0.58175874
com,0.69521374,0.2158349,0.366634,0.5227157,0.29724604,0.4719984,0.416104,0.32373324,0.54760116,0.7763065,0.47041017,0.12737025,0.40005437,0.52579653,0.24738914,0.28913307,0.6812809,0.13115114,0.51055825,0.15523452
cov,0.29399186,0.08795822,0.3244222,0.38980985,0.20398962,0.43845594,0.23248497,0.13843966,0.103808716,0.11784223,0.29928285,0.44902164,0.14573434,0.12059508,0.47452083,0.37516516,0.61937904,0.27297992,0.10870139,0.10324107
cpe,0.5064307,0.10008146,0.55358213,0.1194128,0.09886223,0.09790407,0.49520472,0.11142492,0.2505711,0.52734494,0.57110965,0.41479215,0.90001786,0.46126089,0.5897615,0.051795453,0.5650848,0.29530805,0.4474883,0.104608685
cph,0.9466035,0.3792873,0.20338237,0.11035405,0.48570603,0.07930552,0.25482598,0.14655092,0.29242557,0.45010966,0.038989708,0.09250896,0.35098845,0.07604838,0.32304698,0.0750353,0.22055423,0.07767098,0.037390664,0.092314616
cpq,0.120061226,0.045299865,0.5472534,0.2641176,0.67806125,0.47628814,0.44118574,0.22790436,0.36497164,0.4830206,0.0482927,0.33965355,0.1422058,0.534261,0.31216913,0.13053504,0.81345,0.084948495,0.530571,0.4326366
cpy,0.114791594,0.29539508,0.62686723,0.26137108,0.34420604,0.38423258,0.5102612,0.8476496,0.69218886,0.37494132,0.7409607,0.72018576,0.5707791,0.8823062,0.5145823,0.11763471,0.21662244,0.20831592,0.35929212,0.40721387
crb,0.5597227,0.08253823,0.14585012,0.104942694,0.4715206,0.84272075,0.13869518,0.91372275,0.29846275,0.086693645,0.25488326,0.77381575,0.7191269,0.9261027,0.36535406,0.7042924,0.15873002,0.1454302,0.7034696,0.87594515
cro,0.50585103,0.35159835,0.4270906,0.52764183,0.5590875,0.5153402,0.6950693,0.52003634,0.50481296,0.15935776,0.6463773,0.8728242,0.5175559,0.6617885,0.20262039,0.41084865,0.1666609,0.620853,0.83280027,0.5725948
cta,0.65220857,0.3082767,0.14215407,0.6225625,0.14302729,0.28426558,0.49151257,0.70149094,0.44603935,0.51461554,0.64352965,0.3449931,0.6227207,0.5731219,0.41369152,0.14534125,0.50084865,0.35911512,0.5458522,0.43790287
cue,0.5448006,0.47379375,0.26405364,0.22848213,0.319026,0.39006186,0.79432756,0.6995516,0.54636407,0.87892133,0.18460687,0.5531951,0.324709,0.665109,0.49972782,0.16169065,0.45029384,0.34449935,0.45174938,0.18237369
cuj,0.32530427,0.26123518,0.5798216,0.44652823,0.74181294,0.87609625,0.11510059,0.6731995,0.4181742,0.10282521,0.41350496,0.7549981,0.50505507,0.10950787,0.8269925,0.49824902,0.4894029,0.11990458,0.43867558,0.6119696
cut,0.4452349,0.190849,0.18383387,0.95510185,0.060197763,0.8572171,0.48028898,0.35603774,0.6148897,0.26895204,0.2436091,0.4383992,0.6002271,0.1455827,0.1612875,0.5778079,0.30656284,0.17339036,0.543635,0.62454975
cuv,0.3970741,0.5305891,0.4282372,0.22344562,0.6452383,0.3257134,0.54491234,0.48173586,0.4711855,0.42367962,0.13942966,0.53110427,0.43119228,0.16749065,0.17604664,0.3815986,0.13641854,0.60615015,0.18483138,0.5022868
cvm,0.1427144,0.4600492,0.78910875,0.35676455,0.6924711,0.36393476,0.386549,0.07497104,0.10550222,0.4903705,0.5361466,0.1199663,0.69013625,0.57120633,0.07115759,0.13890487,0.1845848,0.5780887,0.4824847,0.30237645
cvt,0.14829788,0.079692066,0.11779632,0.1551418,0.95043385,0.13805948,0.08014402,0.9971632,0.9988376,0.38208258,0.25034222,0.13851368,0.067480214,0.26024592,0.10269697,0.12936962,0.1087071,0.09831129,0.06044595,0.35086957
cvu,0.52217263,0.73499334,0.31563732,0.5304376,0.16226038,0.52279687,0.4631376,0.14977662,0.8275261,0.8271767,0.6955172,0.7600019,0.70016646,0.37451258,0.14435704,0.15453106,0.18044955,0.3863093,0.37588874,0.42697358
cwl,0.19051413,0.09030684,0.20602587,0.10968186,0.21385558,0.13820669,0.07880494,0.35482615,0.5243149,0.9878926,0.11354932,0.20133294,0.12186841,0.1574972,0.19563891,0.56570256,0.9911051,0.9982549,0.14341003,0.9983325
cwy,0.09446193,0.14376739,0.13051088,0.6051615,0.17009589,0.8756503,0.6153722,0.65873253,0.16574661,0.43698865,0.2224606,0.31496152,0.7650343,0.13825196,0.07572874,0.3313102,0.07498596,0.8044071,0.14676964,0.80546296
cxb,0.057397384,0.16879381,0.1267089,0.15120056,0.1582489,0.19324937,0.0938738,0.07671561,0.09085761,0.9996476,0.5413085,0.5303097,0.28252518,0.10566422,0.14900607,0.21592891,0.34196705,0.998944,0.9985494,0.04147244
cxc,0.7775052,0.3516661,0.23648186,0.5854294,0.6887872,0.53760636,0.48032045,0.12308066,0.18721461,0.43787026,0.57474697,0.62431824,0.40593165,0.10690065,0.61493504,0.9215044,0.67156434,0.15471186,0.21705091,0.2646779
cxh,0.7284963,0.514648,0.49531662,0.71438533,0.11774101,0.90492725,0.7644226,0.12061201,0.16440913,0.13394034,0.7233039,0.3885957,0.535085,0.3670953,0.09365147,0.7295871,0.44112432,0.45250714,0.74708307,0.8868768
cxk,0.06612562,0.72072613,0.95201516,0.9050112,0.45204335,0.47194386,0.19368389,0.4098502,0.096784815,0.7657021,0.2882657,0.1513854,0.4062758,0.08768889,0.18383908,0.33601868,0.4302656,0.51322806,0.14138296,0.14633691
cxu,0.5194506,0.7845561,0.22917502,0.53238285,0.16928002,0.11439933,0.69970226,0.21789753,0.10736602,0.91457033,0.868045,0.56489736,0.1471685,0.4414351,0.19471115,0.03660094,0.31259266,0.336474,0.0986724,0.21024078
cyb,0.42252728,0.1836007,0.1081772,0.4952747,0.049981512,0.63394284,0.19345775,0.08165069,0.20402485,0.44878045,0.2535525,0.47482544,0.70105726,0.7059951,0.53744376,0.04426962,0.6204859,0.052085087,0.3426444,0.26019633
cyj,0.086848706,0.15597145,0.15689543,0.80716217,0.93062234,0.4663927,0.22171968,0.20039062,0.81981647,0.740597,0.14235795,0.10697803,0.38436198,0.9121691,0.11757156,0.13751079,0.47818628,0.8806117,0.13758796,0.1653901
cyp,0.95868796,0.13432482,0.09176859,0.145773,0.83630896,0.14334944,0.7568934,0.31506157,0.09193729,0.122661166,0.20889387,0.08603421,0.89128655,0.14221281,0.09031956,0.6268448,0.09273712,0.08702376,0.75286496,0.4670152
cze,0.099858105,0.2648693,0.99775624,0.15042919,0.34932402,0.13546155,0.997735,0.99799407,0.9641805,0.16523775,0.99546957,0.9875214,0.11522846,0.1542802,0.24077353,0.99818903,0.1090617,0.99868375,0.9407333,0.15429583
daa,0.45948187,0.7261003,0.51220196,0.5425741,0.30610162,0.124003336,0.6345619,0.49264145,0.5726985,0.14053355,0.5327561,0.7933022,0.46649206,0.5934273,0.551056,0.20882702,0.49206758,0.1346129,0.47825646,0.7750766
dbd,0.10571455,0.30400068,0.27894276,0.10136776,0.4219126,0.116361275,0.58858114,0.9030767,0.20813593,0.20921597,0.17655092,0.3334612,0.44384676,0.73467386,0.30720973,0.4714402,0.106678374,0.15317416,0.22169144,0.110921115
dbu,0.1670917,0.9969772,0.14463986,0.99089515,0.6339583,0.28746963,0.11745435,0.9908594,0.15535693,0.99939895,0.15603378,0.102111444,0.09214489,0.9952703,0.99857104,0.17967948,0.1346927,0.15887988,0.08869824,0.10636202
dcl,0.776488,0.41758257,0.30266324,0.40770385,0.13214974,0.7742498,0.7936028,0.7923059,0.6831101,0.09149426,0.17385334,0.11536707,0.7327462,0.675388,0.58785856,0.20418455,0.3719978,0.49614963,0.5980698,0.24227522
dcv,0.46958256,0.8571645,0.41657192,0.9291823,0.07931847,0.46134648,0.15294918,0.14648345,0.31010145,0.63781136,0.12325319,0.13731858,0.5555464,0.13982096,0.12818357,0.1719702,0.14394887,0.1660699,0.6065264,0.3963511
ddf,0.72901475,0.29902524,0.8692583,0.23317778,0.22785777,0.26137015,0.1973347,0.2614619,0.27972904,0.19930577,0.31349,0.39180505,0.410743,0.79087114,0.23073298,0.5717145,0.853131,0.3029827,0.23217788,0.38785872
ddn,0.17946795,0.0977691,0.9906329,0.23015267,0.07909683,0.5855972,0.21836142,0.3212025,0.16230932,0.5783314,0.08735412,0.10694825,0.1605506,0.19731426,0.46799922,0.28289932,0.24182862,0.1103858,0.23031987,0.2305781
der,0.7024324,0.2957795,0.3426621,0.7476392,0.123378485,0.104911216,0.76748,0.68033874,0.08829187,0.800347,0.541067,0.22867236,0.522959,0.11410464,0.5428748,0.091469735,0.3046377,0.083965346,0.15977904,0.4557822
det,0.389043,0.29649848,0.06881044,0.23607348,0.1425432,0.1860548,0.08068291,0.41461575,0.63497615,0.12592752,0.14798942,0.072942935,0.10810334,0.40964678,0.8443531,0.3187728,0.13621917,0.121710256,0.28290492,0.14653167
dfh,0.8011141,0.60683805,0.40619355,0.5085284,0.10749698,0.7796719,0.85363245,0.530992,0.39364123,0.9174136,0.31899196,0.23706934,0.1957784,0.25992253,0.83646595,0.4686435,0.9568417,0.2551359,0.39784873,0.7947263
